user_id,heart_rate_bpm,blood_oxygen_pct,step_count,sleep_duration_hrs,activity_level,stress_level,stress_category,health_score,health_category
7324,204,94.7,13770,2.7,Active,10,High,7,Moderate
4819,87,97.6,2176,6.5,Sedentary,6,Moderate,8,Moderate
10701,105,85.2,3081,5.6,Sedentary,8,High,6,Low
10188,50,97.6,26697,8.6,Highly Active,2,Low,14,Excellent
17300,77,99.3,22511,7.5,Highly Active,1,Low,14,Excellent
7123,115,88.8,5026,6.0,Moderate,9,High,7,Moderate
6804,106,98.3,16661,5.6,Highly Active,4,Moderate,11,Good
10102,60,97.6,11329,8.7,Active,1,Low,14,Excellent
10904,114,98.3,17096,7.0,Active,7,Moderate,12,Good
5745,110,93.3,28324,1.8,Highly Active,10,High,7,Moderate
12821,93,96.2,2335,5.3,Sedentary,6,Moderate,8,Moderate
3418,51,97.5,13674,8.1,Active,3,Low,14,Excellent
11914,71,98.2,11164,8.4,Active,2,Low,14,Excellent
9298,113,94.4,11701,5.2,Active,4,Moderate,9,Moderate
6550,110,90.9,10190,0.9,Active,9,High,7,Moderate
12906,94,96.2,9928,7.2,Moderate,7,Moderate,10,Good
6417,116,88.9,7582,4.5,Moderate,9,High,6,Low
13949,100,87.3,1745,5.9,Sedentary,10,High,6,Low
7122,153,89.7,21228,5.9,Highly Active,9,High,8,Moderate
10975,108,94.5,1206,7.3,Sedentary,7,Moderate,8,Moderate
13120,92,96.0,8882,6.7,Moderate,7,Moderate,9,Moderate
8128,75,97.5,11520,6.7,Active,3,Low,12,Good
4881,68,98.2,3530,7.2,Sedentary,1,Low,12,Good
693,89,99.8,22083,7.8,Highly Active,2,Low,13,Excellent
12725,49,99.3,15272,7.1,Highly Active,3,Low,15,Excellent
14352,94,95.1,15065,6.6,Highly Active,4,Moderate,10,Good
903,73,97.5,2972,7.1,Sedentary,3,Low,11,Good
6695,86,97.0,21091,5.4,Highly Active,7,Moderate,10,Good
6534,67,99.7,12057,7.4,Active,3,Low,14,Excellent
8536,66,95.2,3836,7.2,Sedentary,5,Moderate,10,Good
11261,88,94.0,3435,5.6,Sedentary,4,Moderate,7,Moderate
2419,144,87.5,4450,3.5,Moderate,10,High,5,Low
10216,100,88.4,893,3.1,Sedentary,8,High,5,Low
6504,112,94.4,4234,5.2,Moderate,8,High,6,Low
12632,125,85.6,8967,2.7,Moderate,9,High,6,Low
14060,65,97.8,9282,8.9,Moderate,2,Low,13,Excellent
17265,60,99.6,14228,8.7,Active,1,Low,15,Excellent
17836,72,99.8,22614,8.9,Highly Active,2,Low,14,Excellent
1004,112,97.0,8378,5.2,Moderate,6,Moderate,9,Moderate
7408,90,96.1,17197,5.1,Highly Active,6,Moderate,10,Good
13054,85,96.5,1375,5.0,Sedentary,6,Moderate,8,Moderate
2937,108,93.1,7950,3.8,Moderate,10,High,6,Low
14338,105,91.1,22289,0.8,Highly Active,10,High,7,Moderate
824,127,89.1,25491,5.6,Highly Active,9,High,8,Moderate
12661,91,97.7,13799,6.8,Active,7,Moderate,10,Good
2741,51,99.9,12233,6.8,Active,2,Low,14,Excellent
12249,205,93.4,8400,2.5,Moderate,10,High,6,Low
10330,108,90.9,1154,2.5,Sedentary,8,High,5,Low
1942,153,94.8,12772,2.5,Active,8,High,7,Moderate
8192,56,97.5,26861,7.5,Highly Active,1,Low,14,Excellent
5801,106,97.9,8557,6.0,Moderate,5,Moderate,9,Moderate
9581,95,94.1,14211,7.2,Active,4,Moderate,10,Good
15809,66,99.2,1897,6.9,Sedentary,1,Low,11,Good
10143,97,94.2,16096,5.5,Active,5,Moderate,9,Moderate
11088,98,94.3,15809,7.2,Highly Active,7,Moderate,10,Good
16890,63,99.6,4992,8.9,Moderate,2,Low,13,Excellent
9706,82,94.7,20879,5.8,Highly Active,4,Moderate,9,Moderate
7,52,98.8,5472,8.8,Moderate,2,Low,14,Excellent
10211,103,94.5,23557,7.0,Highly Active,5,Moderate,10,Good
14602,100,98.3,15979,5.2,Highly Active,4,Moderate,11,Good
9077,53,99.1,3239,8.7,Sedentary,1,Low,13,Excellent
8164,95,95.1,14892,6.1,Active,5,Moderate,10,Good
8372,89,94.3,4298,6.8,Moderate,5,Moderate,7,Moderate
356,101,94.3,23233,7.2,Highly Active,4,Moderate,10,Good
15483,52,97.5,16790,7.2,Active,2,Low,14,Excellent
1954,61,96.4,5653,6.9,Moderate,4,Moderate,11,Good
16878,96,98.7,16473,6.6,Highly Active,7,Moderate,11,Good
2938,71,97.1,15011,6.7,Active,7,Moderate,11,Good
13855,101,94.7,10960,7.4,Active,4,Moderate,10,Good
10385,106,91.9,13723,5.4,Active,8,High,8,Moderate
2363,117,91.1,2849,0.7,Sedentary,9,High,5,Low
7790,54,98.0,3937,8.6,Sedentary,2,Low,13,Excellent
3437,110,91.3,27766,5.6,Highly Active,10,High,8,Moderate
1868,48,99.2,5429,7.0,Moderate,2,Low,14,Excellent
1815,74,95.2,22997,6.7,Highly Active,7,Moderate,11,Good
15053,127,90.6,17975,5.3,Active,8,High,8,Moderate
8159,99,98.5,13071,5.4,Active,5,Moderate,11,Good
13234,64,97.9,19035,7.3,Active,2,Low,14,Excellent
8483,106,97.5,16884,5.8,Active,5,Moderate,10,Good
10157,90,97.9,4163,5.9,Moderate,4,Moderate,8,Moderate
11566,67,98.8,19800,8.0,Active,1,Low,14,Excellent
9475,119,94.7,7103,3.8,Moderate,8,High,6,Low
13609,77,96.6,1904,7.0,Sedentary,5,Moderate,10,Good
18298,117,87.4,15943,5.5,Highly Active,10,High,8,Moderate
12360,142,85.5,15231,0.6,Active,8,High,7,Moderate
1314,137,86.6,17123,1.2,Active,10,High,7,Moderate
10376,78,97.5,18079,9.0,Active,3,Low,13,Excellent
8841,120,96.0,3227,6.6,Sedentary,5,Moderate,8,Moderate
9565,110,93.3,5163,2.9,Moderate,10,High,6,Low
5764,101,97.0,21466,7.1,Highly Active,4,Moderate,11,Good
7187,119,94.7,15812,5.3,Active,4,Moderate,9,Moderate
9776,144,90.1,6675,0.6,Moderate,8,High,6,Low
15890,102,85.8,9644,3.2,Moderate,8,High,6,Low
2901,130,85.2,18482,5.7,Active,10,High,8,Moderate
17741,127,86.4,11337,1.9,Active,10,High,7,Moderate
4564,74,99.8,19961,8.1,Active,3,Low,14,Excellent
6334,116,96.1,19433,6.6,Highly Active,4,Moderate,10,Good
18633,63,99.6,25037,7.2,Highly Active,2,Low,15,Excellent
18941,142,92.1,14079,2.8,Active,10,High,7,Moderate
10518,100,91.0,4789,1.2,Moderate,9,High,5,Low
5128,93,99.9,375,7.2,Sedentary,1,Low,11,Good
5288,69,98.0,3201,8.0,Sedentary,2,Low,12,Good
17496,115,98.7,23234,5.9,Highly Active,4,Moderate,11,Good
16362,106,98.0,9517,6.0,Moderate,4,Moderate,10,Good
10779,88,97.2,3143,6.8,Sedentary,4,Moderate,8,Moderate
2114,88,98.8,9782,6.6,Moderate,7,Moderate,10,Good
10808,68,98.4,1445,8.5,Sedentary,1,Low,12,Good
3296,57,99.8,6122,8.5,Moderate,3,Low,14,Excellent
2752,65,99.8,12746,6.6,Active,1,Low,14,Excellent
2056,56,99.4,27745,8.1,Highly Active,1,Low,15,Excellent
15860,124,92.5,15799,3.1,Active,9,High,7,Moderate
9212,67,97.8,15089,8.6,Active,2,Low,13,Excellent
14857,58,99.7,29198,7.1,Highly Active,1,Low,15,Excellent
185,177,93.3,6983,1.4,Moderate,10,High,6,Low
18777,67,99.4,10956,6.9,Active,2,Low,13,Excellent
18202,59,97.9,12914,8.2,Active,1,Low,14,Excellent
11236,101,91.9,5123,2.0,Moderate,8,High,6,Low
15446,89,97.3,5369,7.2,Moderate,6,Moderate,10,Good
13156,103,96.6,3394,5.2,Sedentary,4,Moderate,8,Moderate
13350,118,96.5,4372,6.9,Moderate,7,Moderate,8,Moderate
6041,75,99.4,273,7.3,Sedentary,1,Low,12,Good
8049,66,95.4,15041,6.6,Highly Active,6,Moderate,11,Good
7695,86,98.4,16316,7.3,Highly Active,4,Moderate,12,Good
14852,62,98.8,3368,7.3,Sedentary,2,Low,13,Excellent
12075,120,95.8,17602,7.3,Highly Active,5,Moderate,11,Good
7357,78,98.9,7387,6.9,Moderate,2,Low,12,Good
8025,146,88.3,3865,5.9,Sedentary,10,High,6,Low
4729,126,90.0,8030,3.3,Moderate,9,High,6,Low
341,78,99.9,15463,8.5,Active,1,Low,14,Excellent
15945,111,97.5,23962,6.6,Highly Active,5,Moderate,10,Good
2489,161,93.2,6508,3.7,Moderate,8,High,6,Low
3043,101,88.4,1828,2.9,Sedentary,10,High,5,Low
16875,66,97.1,12579,6.7,Active,3,Low,12,Good
13087,88,95.2,16110,5.6,Highly Active,4,Moderate,10,Good
11018,64,98.7,21167,8.5,Highly Active,3,Low,15,Excellent
6390,120,96.8,18758,7.3,Active,6,Moderate,11,Good
4359,72,97.6,6219,7.3,Moderate,3,Low,12,Good
4480,56,99.0,7457,7.9,Moderate,1,Low,14,Excellent
5456,73,99.5,17466,8.9,Active,3,Low,14,Excellent
6773,67,97.6,17616,7.0,Highly Active,1,Low,13,Excellent
14701,109,85.9,11966,0.6,Active,10,High,7,Moderate
5418,118,95.8,2254,6.4,Sedentary,5,Moderate,8,Moderate
14382,58,99.1,1388,9.0,Sedentary,1,Low,13,Excellent
11303,112,96.6,26656,6.0,Highly Active,6,Moderate,10,Good
15816,108,88.3,6569,2.5,Moderate,9,High,6,Low
3186,93,96.4,3366,6.1,Sedentary,4,Moderate,8,Moderate
8082,55,97.0,20326,8.1,Highly Active,3,Low,14,Excellent
9031,181,91.1,206,2.6,Sedentary,10,High,5,Low
13623,106,98.1,17041,7.0,Active,6,Moderate,12,Good
17495,154,86.9,16012,2.3,Active,10,High,7,Moderate
11021,144,94.6,14529,3.8,Active,9,High,7,Moderate
4954,88,98.3,6752,5.3,Moderate,5,Moderate,10,Good
3427,106,94.8,4226,3.8,Moderate,8,High,5,Low
17688,110,96.8,1811,6.2,Sedentary,5,Moderate,8,Moderate
1136,114,98.4,16256,5.1,Active,6,Moderate,11,Good
16548,124,93.5,3691,1.7,Sedentary,9,High,5,Low
16000,62,98.1,26349,7.4,Highly Active,1,Low,15,Excellent
9745,146,94.3,8181,3.0,Moderate,9,High,6,Low
17259,120,96.4,8858,5.2,Moderate,7,Moderate,9,Moderate
5034,151,89.6,18933,0.8,Active,8,High,7,Moderate
3402,53,97.1,3819,7.5,Sedentary,2,Low,12,Good
4452,56,97.5,2555,8.1,Sedentary,2,Low,12,Good
4479,103,98.3,15057,6.6,Active,7,Moderate,11,Good
286,63,98.4,12521,7.5,Active,2,Low,15,Excellent
11498,170,92.5,804,1.4,Sedentary,10,High,5,Low
3042,112,97.8,28006,6.0,Highly Active,5,Moderate,10,Good
5827,115,89.2,6261,2.6,Moderate,10,High,6,Low
4996,182,87.3,226,1.4,Sedentary,9,High,5,Low
5272,107,93.0,8458,5.4,Moderate,9,High,7,Moderate
14041,141,93.8,10157,3.4,Active,10,High,7,Moderate
10244,100,87.6,13527,1.8,Active,10,High,7,Moderate
17141,70,97.4,16165,7.7,Highly Active,2,Low,13,Excellent
13356,88,97.7,26828,5.5,Highly Active,6,Moderate,10,Good
15064,58,99.4,5691,8.5,Moderate,2,Low,14,Excellent
1284,61,97.3,1316,9.0,Sedentary,3,Low,12,Good
9882,98,95.8,12867,5.5,Active,7,Moderate,10,Good
11920,56,98.1,11424,8.4,Active,1,Low,15,Excellent
11294,68,97.2,2150,8.9,Sedentary,3,Low,11,Good
12401,120,98.3,648,5.2,Sedentary,4,Moderate,9,Moderate
6736,112,98.3,15029,7.1,Active,6,Moderate,12,Good
6743,65,97.6,2005,7.4,Sedentary,1,Low,12,Good
7286,120,94.3,15557,7.5,Active,7,Moderate,10,Good
2968,107,96.6,16285,5.4,Active,7,Moderate,10,Good
9423,57,99.9,26078,7.6,Highly Active,2,Low,15,Excellent
17349,114,96.5,4239,6.1,Moderate,6,Moderate,8,Moderate
1413,133,88.6,12206,0.6,Active,10,High,7,Moderate
17491,169,93.7,17350,3.0,Active,8,High,7,Moderate
18094,111,91.9,3352,3.8,Sedentary,8,High,5,Low
11145,80,97.7,6980,6.8,Moderate,6,Moderate,10,Good
14191,83,97.7,15017,8.7,Highly Active,2,Low,12,Good
2404,120,98.9,3233,6.8,Sedentary,4,Moderate,9,Moderate
5094,80,99.3,12517,7.3,Active,2,Low,14,Excellent
1110,122,93.2,8883,0.8,Moderate,10,High,6,Low
2,66,98.4,23416,5.9,Highly Active,6,Moderate,12,Good
12420,94,98.5,10880,6.0,Active,4,Moderate,11,Good
15606,77,100.0,17640,8.8,Active,3,Low,14,Excellent
1054,102,93.2,29186,3.1,Highly Active,8,High,7,Moderate
5925,101,86.5,6475,4.6,Moderate,10,High,6,Low
17800,63,98.3,13981,6.8,Active,2,Low,14,Excellent
12697,64,99.9,685,8.3,Sedentary,1,Low,13,Excellent
10632,71,99.8,4445,6.8,Moderate,1,Low,11,Good
13991,100,96.0,20352,5.9,Highly Active,4,Moderate,10,Good
9442,100,90.1,16182,5.9,Active,9,High,8,Moderate
7985,72,98.1,13015,7.0,Active,2,Low,14,Excellent
14360,86,96.5,5293,6.9,Moderate,5,Moderate,9,Moderate
668,103,92.8,6890,5.5,Moderate,10,High,7,Moderate
18590,94,96.6,4022,5.3,Moderate,5,Moderate,8,Moderate
13652,154,89.8,19433,1.7,Highly Active,8,High,7,Moderate
6426,65,97.7,6925,7.1,Moderate,3,Low,13,Excellent
16330,64,99.6,13212,7.5,Active,2,Low,15,Excellent
10300,73,98.0,10377,7.0,Active,3,Low,14,Excellent
14437,115,97.6,19492,6.7,Active,7,Moderate,10,Good
17205,101,85.5,4862,5.8,Moderate,8,High,6,Low
13926,101,85.5,15025,1.3,Active,8,High,7,Moderate
13555,105,91.3,21865,1.5,Highly Active,10,High,7,Moderate
12538,86,98.1,28669,6.3,Highly Active,6,Moderate,11,Good
16993,110,98.3,16328,5.7,Highly Active,7,Moderate,11,Good
3636,63,97.5,6842,8.5,Moderate,3,Low,13,Excellent
17206,82,98.4,8729,6.9,Moderate,2,Low,11,Good
12450,80,98.8,4713,8.6,Moderate,1,Low,12,Good
26,108,96.7,7764,6.9,Moderate,5,Moderate,9,Moderate
4072,51,97.1,5915,8.5,Moderate,3,Low,13,Excellent
17293,84,94.4,19433,7.4,Highly Active,4,Moderate,10,Good
4590,204,88.7,27504,2.2,Highly Active,8,High,7,Moderate
16215,101,95.3,4705,6.9,Moderate,7,Moderate,8,Moderate
14346,64,97.9,7103,6.3,Moderate,6,Moderate,11,Good
16411,56,97.9,3273,7.4,Sedentary,3,Low,12,Good
575,160,90.6,24300,4.4,Highly Active,10,High,7,Moderate
15903,87,97.2,17196,7.4,Active,3,Low,12,Good
9659,59,98.2,12007,8.7,Active,3,Low,15,Excellent
13306,57,99.0,27523,8.5,Highly Active,2,Low,15,Excellent
14134,72,98.6,413,6.0,Sedentary,6,Moderate,10,Good
181,94,94.7,22335,6.3,Highly Active,5,Moderate,9,Moderate
15966,63,97.1,1897,8.0,Sedentary,3,Low,12,Good
11331,71,96.6,27173,7.1,Highly Active,6,Moderate,12,Good
18111,67,99.0,1483,7.8,Sedentary,2,Low,12,Good
17164,120,95.7,16205,6.9,Active,4,Moderate,10,Good
9160,60,99.0,18844,7.5,Active,2,Low,15,Excellent
17783,150,88.2,8459,4.9,Moderate,8,High,6,Low
11091,102,85.5,687,2.9,Sedentary,8,High,5,Low
11411,148,89.1,8715,2.2,Moderate,8,High,6,Low
6637,58,97.7,3427,8.8,Sedentary,3,Low,12,Good
17646,87,94.3,6766,6.6,Moderate,4,Moderate,8,Moderate
17211,50,98.4,25022,7.4,Highly Active,3,Low,15,Excellent
9755,64,98.8,7028,7.3,Moderate,2,Low,14,Excellent
1016,107,96.6,2820,6.8,Sedentary,5,Moderate,8,Moderate
17962,137,93.8,12802,4.1,Active,10,High,7,Moderate
5108,104,89.8,18106,5.7,Highly Active,9,High,8,Moderate
16813,59,99.3,9481,7.1,Moderate,1,Low,14,Excellent
10352,97,99.3,5450,7.3,Moderate,2,Low,12,Good
461,100,86.3,17916,1.3,Highly Active,8,High,7,Moderate
18065,152,93.7,19593,5.3,Highly Active,8,High,8,Moderate
13654,120,96.7,4363,6.4,Moderate,6,Moderate,8,Moderate
12798,137,85.6,12307,2.7,Active,10,High,7,Moderate
14570,171,88.2,6228,4.0,Moderate,8,High,6,Low
16821,105,97.5,1199,6.4,Sedentary,6,Moderate,8,Moderate
9654,88,98.0,7351,6.1,Moderate,4,Moderate,10,Good
2684,83,98.6,20936,7.5,Highly Active,4,Moderate,12,Good
5902,106,96.8,12177,5.2,Active,6,Moderate,10,Good
3798,137,88.0,18830,4.4,Highly Active,10,High,7,Moderate
808,98,98.7,23744,8.6,Highly Active,1,Low,13,Excellent
13058,55,98.6,3524,8.1,Sedentary,1,Low,13,Excellent
2908,149,86.2,5277,2.3,Moderate,10,High,6,Low
2373,68,94.2,15857,7.4,Active,6,Moderate,11,Good
12841,74,98.1,2274,7.3,Sedentary,2,Low,12,Good
15968,105,93.4,3341,0.5,Sedentary,9,High,5,Low
17043,127,93.9,7594,5.7,Moderate,8,High,7,Moderate
3368,63,97.9,23241,8.4,Highly Active,1,Low,14,Excellent
8851,118,98.5,9309,6.9,Moderate,5,Moderate,10,Good
5541,113,95.2,12687,6.9,Active,4,Moderate,10,Good
15249,81,98.7,23212,8.6,Highly Active,1,Low,13,Excellent
4254,76,98.1,3929,7.7,Sedentary,3,Low,12,Good
8612,79,94.8,2863,5.3,Sedentary,7,Moderate,8,Moderate
3801,54,100.0,3270,8.5,Sedentary,1,Low,13,Excellent
271,131,93.1,12740,6.0,Active,8,High,8,Moderate
10359,68,97.3,9106,8.3,Moderate,1,Low,12,Good
6885,119,85.4,29917,2.6,Highly Active,9,High,7,Moderate
7129,101,98.9,3758,6.1,Sedentary,4,Moderate,9,Moderate
11260,55,97.1,215,8.4,Sedentary,2,Low,12,Good
12914,86,96.3,2302,6.4,Sedentary,5,Moderate,8,Moderate
7010,120,96.1,3290,6.2,Sedentary,6,Moderate,8,Moderate
12618,88,95.5,1316,6.0,Sedentary,4,Moderate,8,Moderate
9085,76,94.1,29567,5.8,Highly Active,5,Moderate,10,Good
12379,136,86.4,5489,1.2,Moderate,9,High,6,Low
3255,79,98.8,23436,6.8,Highly Active,3,Low,13,Excellent
15364,59,99.6,9752,7.8,Moderate,3,Low,14,Excellent
13724,126,92.7,19701,1.5,Highly Active,8,High,7,Moderate
10284,88,100.0,19660,8.4,Highly Active,2,Low,13,Excellent
1574,52,98.2,17747,7.5,Highly Active,3,Low,15,Excellent
1553,161,87.5,20910,2.3,Highly Active,8,High,7,Moderate
5623,149,89.8,4293,2.7,Moderate,10,High,5,Low
13104,52,99.3,8175,7.6,Moderate,2,Low,14,Excellent
14733,71,99.8,14571,7.1,Active,3,Low,14,Excellent
11490,99,97.0,22601,5.5,Highly Active,6,Moderate,10,Good
12341,147,93.7,2358,3.4,Sedentary,10,High,5,Low
16866,53,99.7,344,6.7,Sedentary,3,Low,12,Good
8520,120,96.2,14836,5.7,Active,6,Moderate,10,Good
13315,61,97.9,29390,8.0,Highly Active,1,Low,14,Excellent
16308,141,86.8,13833,2.6,Active,8,High,7,Moderate
9723,170,89.7,16371,1.9,Active,9,High,7,Moderate
6346,51,99.3,1756,8.8,Sedentary,2,Low,13,Excellent
4475,97,98.0,17062,5.5,Active,4,Moderate,11,Good
17918,116,94.4,19164,7.2,Highly Active,6,Moderate,10,Good
2421,113,97.0,2652,6.4,Sedentary,5,Moderate,8,Moderate
17381,77,97.7,19242,7.9,Highly Active,2,Low,13,Excellent
15019,83,96.4,24705,6.1,Highly Active,7,Moderate,10,Good
10548,97,97.7,2557,6.0,Sedentary,4,Moderate,8,Moderate
14677,107,94.3,6898,3.1,Moderate,9,High,6,Low
18575,63,99.1,815,8.9,Sedentary,1,Low,13,Excellent
17153,119,93.7,1221,3.8,Sedentary,9,High,5,Low
1267,120,98.4,19251,6.8,Highly Active,4,Moderate,11,Good
18197,64,97.4,2197,7.3,Sedentary,2,Low,12,Good
2011,114,96.1,9846,6.4,Moderate,6,Moderate,9,Moderate
6144,192,86.5,5457,5.9,Moderate,8,High,7,Moderate
4051,121,94.7,21106,1.0,Highly Active,10,High,7,Moderate
4434,116,96.5,1614,7.5,Sedentary,6,Moderate,9,Moderate
6606,120,95.9,2127,7.4,Sedentary,4,Moderate,9,Moderate
8613,85,94.4,27277,6.8,Highly Active,7,Moderate,9,Moderate
8463,120,97.4,4617,5.3,Moderate,5,Moderate,8,Moderate
10530,59,99.1,23320,8.8,Highly Active,1,Low,15,Excellent
9174,65,99.0,18995,6.9,Active,1,Low,14,Excellent
2547,104,94.3,12079,4.0,Active,10,High,7,Moderate
18928,110,94.3,21440,5.4,Highly Active,7,Moderate,9,Moderate
4515,64,97.9,7173,6.9,Moderate,2,Low,12,Good
14059,105,95.9,5713,5.3,Moderate,6,Moderate,9,Moderate
17629,76,97.7,9575,8.1,Moderate,3,Low,12,Good
17463,103,91.6,11083,4.4,Active,10,High,7,Moderate
8190,116,94.4,25253,7.4,Highly Active,7,Moderate,10,Good
13467,141,90.5,5502,2.0,Moderate,9,High,6,Low
16859,99,96.5,12100,5.9,Active,6,Moderate,10,Good
14513,86,94.7,7145,7.2,Moderate,4,Moderate,9,Moderate
17332,95,96.1,3204,6.4,Sedentary,4,Moderate,8,Moderate
8794,121,92.1,232,1.9,Sedentary,8,High,5,Low
15217,120,97.3,15653,5.9,Active,6,Moderate,10,Good
13037,99,94.2,3276,5.2,Sedentary,7,Moderate,7,Moderate
11419,46,97.3,12453,8.8,Active,1,Low,14,Excellent
5477,174,89.4,22808,2.3,Highly Active,10,High,7,Moderate
10321,112,92.7,3005,2.9,Sedentary,9,High,5,Low
13419,110,96.8,25461,5.8,Highly Active,6,Moderate,10,Good
10581,57,99.1,17372,8.0,Highly Active,3,Low,15,Excellent
12779,89,99.8,8711,7.6,Moderate,3,Low,12,Good
17971,111,86.1,4331,5.5,Moderate,9,High,6,Low
17660,108,95.6,11464,6.3,Active,5,Moderate,10,Good
12792,88,97.7,19824,5.2,Active,7,Moderate,10,Good
17253,140,87.8,2942,2.9,Sedentary,10,High,5,Low
18252,100,94.3,25363,6.0,Highly Active,10,High,8,Moderate
15141,150,90.8,6615,3.8,Moderate,9,High,6,Low
18284,84,96.9,15085,5.6,Active,4,Moderate,10,Good
7328,106,93.3,4471,1.8,Moderate,10,High,5,Low
18764,127,87.3,13407,5.8,Active,10,High,8,Moderate
10257,138,94.6,4133,3.9,Moderate,10,High,5,Low
16318,125,92.6,12094,1.0,Active,8,High,7,Moderate
8346,93,96.5,2542,6.8,Sedentary,4,Moderate,8,Moderate
8140,154,87.4,5502,4.6,Moderate,9,High,6,Low
2330,53,98.7,22344,7.9,Highly Active,2,Low,15,Excellent
10686,109,95.7,23876,6.3,Highly Active,7,Moderate,10,Good
13594,100,87.1,8428,4.7,Moderate,9,High,6,Low
11778,105,85.8,12000,3.9,Active,8,High,7,Moderate
12134,54,99.2,13302,8.0,Active,3,Low,15,Excellent
18977,50,98.9,24323,7.7,Highly Active,2,Low,15,Excellent
18601,104,90.8,15398,2.8,Active,9,High,7,Moderate
1539,187,86.1,7810,3.7,Moderate,8,High,6,Low
6230,92,94.2,259,5.6,Sedentary,7,Moderate,7,Moderate
11657,58,99.5,6286,7.3,Moderate,1,Low,14,Excellent
16277,70,97.5,1743,7.3,Sedentary,3,Low,11,Good
12165,94,98.4,6253,6.9,Moderate,4,Moderate,10,Good
12519,115,94.0,24323,0.6,Highly Active,10,High,7,Moderate
4251,115,94.5,9398,5.0,Moderate,4,Moderate,8,Moderate
15078,114,95.4,9727,5.1,Moderate,6,Moderate,9,Moderate
16129,120,95.8,14749,6.5,Active,7,Moderate,10,Good
12013,90,98.5,18259,5.7,Active,5,Moderate,11,Good
6122,84,97.2,1671,7.1,Sedentary,3,Low,10,Good
7712,43,99.3,4447,8.5,Moderate,1,Low,13,Excellent
7542,101,94.2,4259,0.9,Moderate,10,High,5,Low
9863,127,90.1,2300,2.5,Sedentary,10,High,5,Low
8462,69,98.5,22388,8.1,Highly Active,3,Low,14,Excellent
18815,66,99.4,29008,7.4,Highly Active,1,Low,14,Excellent
16312,83,100.0,18128,6.6,Active,3,Low,12,Good
7126,70,97.8,13671,7.1,Active,1,Low,13,Excellent
15569,112,96.0,1894,6.2,Sedentary,7,Moderate,8,Moderate
10356,47,98.0,24772,7.5,Highly Active,1,Low,15,Excellent
6087,128,89.7,1362,2.0,Sedentary,9,High,5,Low
2007,128,86.1,688,4.2,Sedentary,10,High,5,Low
1034,122,88.6,1952,5.8,Sedentary,10,High,6,Low
10562,106,88.3,16783,3.2,Active,10,High,7,Moderate
1294,68,97.2,17747,7.8,Active,3,Low,13,Excellent
9987,106,98.8,4708,7.2,Moderate,7,Moderate,10,Good
10429,59,97.8,19368,7.8,Highly Active,2,Low,14,Excellent
11767,99,98.0,967,7.3,Sedentary,4,Moderate,10,Good
731,120,88.2,11723,5.6,Active,8,High,8,Moderate
1280,110,90.0,3457,3.5,Sedentary,9,High,5,Low
16951,86,97.3,2567,8.5,Sedentary,3,Low,10,Good
11924,58,98.0,16596,7.4,Highly Active,1,Low,15,Excellent
3651,75,99.5,17783,8.7,Highly Active,2,Low,14,Excellent
247,72,98.1,21914,7.5,Highly Active,6,Moderate,13,Excellent
17548,162,91.9,3911,4.0,Sedentary,9,High,5,Low
13489,119,90.5,15494,0.8,Active,8,High,7,Moderate
2685,64,98.1,6957,8.5,Moderate,3,Low,14,Excellent
6130,148,85.4,3750,4.8,Sedentary,9,High,5,Low
12828,149,94.8,6841,3.9,Moderate,9,High,6,Low
7768,92,98.2,9070,5.4,Moderate,4,Moderate,10,Good
14533,43,98.2,13133,7.2,Active,3,Low,15,Excellent
11992,67,98.4,23459,7.9,Highly Active,1,Low,14,Excellent
4813,120,96.5,2382,6.8,Sedentary,4,Moderate,8,Moderate
9816,129,88.8,8868,3.2,Moderate,10,High,6,Low
13504,96,96.3,1292,6.2,Sedentary,6,Moderate,8,Moderate
15821,168,92.2,18736,1.4,Active,9,High,7,Moderate
16106,106,96.7,21768,7.3,Highly Active,5,Moderate,11,Good
13381,149,89.6,5450,0.8,Moderate,9,High,6,Low
8911,78,98.9,8480,5.5,Moderate,5,Moderate,11,Good
14878,75,98.4,5298,9.0,Moderate,2,Low,13,Excellent
3895,69,98.3,525,8.6,Sedentary,1,Low,12,Good
11854,84,98.4,8481,5.2,Moderate,7,Moderate,10,Good
8406,120,95.1,11986,6.7,Active,4,Moderate,10,Good
15767,115,96.6,1293,5.7,Sedentary,5,Moderate,8,Moderate
18222,120,94.6,2830,6.9,Sedentary,5,Moderate,7,Moderate
15371,99,97.5,1909,5.1,Sedentary,7,Moderate,8,Moderate
16959,120,96.6,27916,5.4,Highly Active,4,Moderate,10,Good
14248,114,85.6,204,2.2,Sedentary,10,High,5,Low
508,41,97.4,2242,7.7,Sedentary,3,Low,12,Good
5847,60,99.7,7151,7.1,Moderate,2,Low,14,Excellent
14047,77,97.4,1618,7.3,Sedentary,6,Moderate,10,Good
1989,95,95.8,5147,7.2,Moderate,4,Moderate,10,Good
14414,53,98.2,2634,8.5,Sedentary,3,Low,13,Excellent
13527,71,99.0,12153,6.8,Active,2,Low,13,Excellent
12674,109,98.2,207,5.1,Sedentary,7,Moderate,9,Moderate
17733,104,85.3,20110,0.6,Highly Active,8,High,7,Moderate
9389,60,97.5,15335,7.7,Active,2,Low,14,Excellent
1228,51,98.4,17396,6.7,Highly Active,1,Low,14,Excellent
430,106,96.1,2492,7.2,Sedentary,6,Moderate,9,Moderate
